file,spectral_centroid,zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12
4684_029.wav,655.3731406232849,0.083587646484375,-360.2666,108.59565,26.056479,8.719033,-10.990504,-9.071765,-12.953799,5.2384515,-8.256671,-2.561266,-8.098786,-8.154579,-13.68854,-12.663063,-14.391812,-11.251758,-14.186269,-7.96425,-12.646983,-5.986032,-11.31055,-6.199505,-8.519019,-7.016504,-8.870716,-7.3835487,-8.843974,-7.3887177,-7.4084396,-7.2983003,-6.533298,-3.481327,-4.127642,-3.925251,-4.6037426,-3.8078868,-0.8762438,3.0995133,7.60426,11.182675,0.42864227,0.21360262,0.20189683,0.17404318,0.10187363,0.105094396,0.12149761,0.13215409,0.22849524,0.37831596,0.61464345,0.7131699
4434_011.wav,984.7886657005472,0.15049180039414414,-418.32178,76.66311,7.481123,4.010454,-31.574852,-17.868374,-26.327541,-0.62101495,-25.27222,1.653716,-16.396646,-5.699216,-9.365652,-7.366521,-9.346323,-8.830915,-11.063672,-10.433369,-6.665075,1.5774044,13.955253,16.602142,8.171364,-2.7592604,-5.07979,-4.01049,-3.6900437,-5.688574,-7.70399,-2.8608,-5.8300424,-8.016698,-3.7004004,-3.703567,-5.668958,-5.851262,-4.699897,-2.741624,-2.2177413,2.7563608,0.1909208,0.122400045,0.11189135,0.11172307,0.15830699,0.24377327,0.19779108,0.18602201,0.27506173,0.5191836,0.68932337,0.4388582
1599_087.wav,1045.7321848497356,0.12903038930084745,-211.08148,61.52344,-0.7237528,-10.215817,-37.44075,-16.310251,-25.546415,2.6547573,-16.457586,-2.6193745,-10.103884,-6.84348,-10.44266,-9.960209,-7.6634846,-1.5522101,-7.825768,-8.223933,-3.7813454,-0.24097076,3.1513371,8.416729,8.146019,4.2954125,-0.9989198,-1.6622355,-1.2147268,-4.333031,-0.88020927,-2.3181741,-8.86119,-3.3772101,-3.8593533,-8.157704,-4.1275935,-1.1549332,-5.6627083,-4.3211126,-1.2888204,-1.0091139,0.20544037,0.21386321,0.2458012,0.36699438,0.2935421,0.27901107,0.24527049,0.41425195,0.53837806,0.37051255,0.35574782,0.27176893
1371_029.wav,584.0571977645105,0.06801134474734043,-249.34995,131.70004,3.0532122,24.282053,-30.103487,-7.280315,-20.403946,-6.9039598,-5.6530495,-10.171739,-6.649839,-2.6896234,-13.169968,-6.164696,-13.514888,-7.839621,-10.908914,-8.629448,-10.512671,-9.550998,-10.837139,-9.072712,-8.621765,-8.028411,-6.556175,-7.9104347,-8.245832,-10.0220585,-8.780576,-7.0952973,-6.6090236,-5.6688395,-6.389768,-5.1660523,-1.1094613,3.20959,9.598283,12.26152,11.981583,7.82956,0.65279496,0.32401317,0.1556504,0.13073003,0.104996674,0.09574907,0.13588701,0.23902018,0.21761015,0.17306541,0.34382415,0.6594569
0394_086.wav,795.4747086586428,0.13584391276041666,-256.7595,100.700645,-7.001223,-20.790266,-37.818684,-16.829987,-24.63918,-8.033735,-25.85125,-1.8470544,-18.034166,-5.421961,-9.470364,-12.02782,-5.2442994,-9.005929,-1.759456,0.9287239,13.630654,20.754984,11.278248,-2.6474524,-11.952103,-2.9100547,-2.8390474,-6.2338657,-10.377757,-2.6610658,-3.7620103,-8.579557,-2.9606624,-1.07261,-4.9801536,-5.974811,-2.8794029,-4.9838905,-3.9416707,3.6251493,4.7717996,3.8266482,0.3772806,0.22792459,0.22565034,0.17939904,0.12401303,0.15462053,0.16829258,0.10968189,0.11350992,0.20676284,0.532152,0.6436034
5200_088.wav,746.4261371080506,0.10597826086956522,-432.76215,94.98196,18.023407,6.1106644,-33.633472,-15.365695,-24.99784,-3.0494153,-17.066648,-3.8732932,-19.507141,-3.790093,-12.723387,-8.3977165,-8.634026,-7.8448434,-8.039812,-6.660676,-8.024696,-7.8056436,-0.16484587,7.3420405,18.962147,17.220907,7.6529384,-4.855805,-4.472256,-2.1361206,-2.8875206,-5.877806,-4.939701,-1.1778014,-4.1827173,-6.8278894,-3.629016,-3.1508157,-7.5709133,-5.280537,-2.6011508,-4.889885,0.13548218,0.13484813,0.19024864,0.2348607,0.17681116,0.16219313,0.2041258,0.45669106,0.6997577,0.4703764,0.28118053,0.16533835
0201_061.wav,1177.0961277645147,0.1742726795708955,-194.3765,52.079884,-24.133215,6.1632004,-46.287514,-22.15484,-18.705042,2.8581488,-11.554236,0.9343697,-20.97275,0.31821722,-19.940248,-4.355581,-11.534166,-7.5631485,-10.828644,-3.0759704,11.83376,14.016616,14.610981,-4.3726006,-9.3877945,-6.704051,-4.918411,-7.8150935,-6.3327155,-3.3820539,-2.8593369,-6.7447963,-6.9989653,-2.1039689,-9.146469,-4.741805,-1.66113,-3.110487,-0.30170274,4.385245,4.572301,3.6532876,0.51363564,0.28748363,0.12602966,0.11668876,0.1643927,0.20675462,0.29671973,0.20777245,0.08609271,0.12936185,0.22170012,0.43045196
3905_066.wav,687.6183058670462,0.08522848886986302,-432.25345,109.5533,-3.577801,-11.3571,-7.920018,-9.389786,-4.5769205,-3.3181639,-2.7261424,-6.4870367,-9.001087,-4.3788266,-13.26495,-6.6663566,-9.783321,-8.090811,-9.612796,-5.4291143,-7.0650754,-3.833258,-6.680781,-6.511406,-8.691974,-6.6578407,-7.295933,-7.1525745,-8.491215,-7.4873104,-8.808886,-5.7568526,-3.062342,0.17174914,0.23749657,0.20042235,-2.5672972,-3.483957,-2.1232142,-0.5665878,-1.1173496,2.3205934,0.28409746,0.33968905,0.3739643,0.28760242,0.2586386,0.2285098,0.19034465,0.18424594,0.23706801,0.54282147,0.50342315,0.33486578
3731_003.wav,810.7690862145184,0.12704940580985916,-377.87726,102.95648,-3.889737,-3.4695163,-27.83812,-9.79395,-32.550396,-0.2440902,-21.42599,-13.648556,-11.286111,-8.277329,-11.861241,-11.409513,-7.800536,-13.681493,-6.0425344,-6.8295712,-5.558323,-5.049891,-2.7325718,-2.8042107,-6.0430593,-3.401129,-5.318663,-4.9852657,-5.5154953,-5.8179755,-7.9668717,-7.3007836,-5.023559,2.9028668,12.38664,17.068886,11.819582,3.5522907,0.15480046,1.0140842,0.9034829,-1.0892466,0.22796454,0.45629135,0.63109356,0.40607157,0.18115786,0.16184291,0.2870343,0.18346764,0.32807118,0.47195387,0.28506562,0.19453478
4200_029.wav,783.5706156660356,0.13097742101648352,-260.2844,108.00407,-24.266752,5.576644,-23.904112,-15.506604,-15.89795,-9.037038,-13.458737,-4.0055337,-13.732804,-2.5081666,-14.59867,-5.003572,-12.656841,-6.780156,-9.908238,-7.29385,-6.260356,-8.738736,-7.052599,-7.523307,-6.476345,-6.790707,-7.1968594,-8.719188,-6.7279234,-6.463265,-5.9039674,-2.5912998,0.22219013,2.8847907,6.1752486,8.143941,9.224927,9.055152,4.638651,1.0648615,0.9585907,1.0775907,0.2891597,0.4793106,0.5195901,0.42226866,0.29274648,0.2069519,0.17740181,0.19183953,0.2387423,0.32525775,0.24585095,0.20432705
0760_003.wav,645.1234449776587,0.09349798387096774,-314.1429,122.40477,16.389297,-8.12479,-19.420137,-13.624809,-23.04429,-3.8605242,-16.586344,-6.9161243,-13.464406,-12.4754305,-11.3002,-10.683976,-10.430308,-8.364372,-9.962138,-9.215075,-10.577836,-6.449876,-9.08464,-5.9212337,-8.252134,-7.340468,-8.377238,-7.3167934,-7.338479,-7.703885,-5.897459,-1.301811,1.8849597,3.6763003,4.8878765,6.237894,4.82021,3.5070603,0.14614567,-1.9697633,-2.2546537,-2.7728193,0.24418478,0.4429688,0.53840756,0.5257042,0.32798028,0.17176296,0.16814849,0.28186667,0.35024586,0.32097104,0.31555423,0.25923526
0411_086.wav,893.1229699292678,0.133056640625,-287.2163,85.1057,-12.011371,1.9798145,-35.12568,-7.7945113,-24.035238,-3.0165303,-25.918299,-2.0281243,-12.215526,-9.23483,-8.171346,-6.736661,-9.172024,-10.2024975,-8.353866,-5.6972413,2.2168276,13.773674,13.120094,6.2846212,-4.9846907,-6.645481,-5.187788,-6.223193,-7.663793,-7.404065,-5.4398603,-7.2970505,-5.7845936,-5.1554813,-4.528563,-4.7907157,-6.218792,-3.3380089,-1.5978171,-1.4652567,1.7885193,3.3771653,0.40218663,0.25424498,0.17704023,0.13132071,0.12959424,0.17577025,0.24768135,0.31412426,0.26114473,0.29837686,0.57460475,0.5605342
5532_011.wav,759.1694582233182,0.11132104846014493,-305.44632,99.89552,-7.4611206,-17.294336,-43.672367,-23.6616,-28.089506,-3.6950152,-16.36719,8.330674,-15.890637,-8.776353,-13.93274,-11.44541,-12.816553,-9.824452,-13.161555,-6.5745454,11.834212,22.760212,16.622742,1.8892435,-6.85011,-0.13584886,1.5510604,-8.065749,-8.797801,-2.7990766,-6.119753,-10.34489,-3.1494017,-4.0835094,-8.424675,-3.4279108,-5.2791295,-8.5262375,0.54051286,5.2580285,3.1171873,4.977736,0.48888093,0.15894482,0.113347284,0.09977126,0.08117685,0.10359236,0.12803732,0.13303399,0.1003482,0.15562807,0.40919957,0.6349447
2953_098.wav,846.7435237766489,0.0918810614224138,-279.38324,79.76414,20.380152,14.030754,-32.516666,-16.014748,-17.668352,-3.3845398,-5.072887,-4.4570394,-6.6182513,-11.431363,-11.165526,-10.059275,-8.768684,-8.629844,-6.958169,-4.5235457,-6.6454434,-3.8256567,-8.136098,-5.7673554,-8.641213,-7.015791,-6.2784777,-6.4236517,-7.197765,-7.0586457,-9.879077,-5.1687026,-1.7474582,4.416851,3.424176,4.202223,-0.42884386,2.796969,5.517434,7.4286623,5.264858,5.0682445,0.48545808,0.41614076,0.45206955,0.4141934,0.17201816,0.13952714,0.1594893,0.16601795,0.15022887,0.20078939,0.2791153,0.46205002
3415_003.wav,830.685611541572,0.12327816611842106,-421.1832,97.93284,-2.7093954,-4.9674087,-15.934755,-1.1764313,-23.658827,-1.6774254,-21.214266,-11.283794,-13.609309,-9.13321,-8.732877,-7.8573503,-13.648844,-11.63723,-5.7474527,-4.0212393,0.48503423,-6.123923,-7.3314595,-5.798504,-8.623386,-5.302625,-9.351521,-3.4687347,-3.812133,-4.1866317,-3.6083162,-2.606887,1.4839023,4.537192,9.742015,13.287234,7.8153462,4.985235,3.2978446,1.4796915,-1.3012108,-3.4394588,0.27942762,0.51225775,0.6266912,0.39574972,0.24160165,0.14146331,0.108555205,0.15227672,0.13864888,0.13205259,0.11627239,0.12748867
1766_086.wav,742.4314688914496,0.13483537946428573,-240.92943,112.886925,-35.946697,-13.135582,-41.398403,-13.927612,-27.570683,-7.8047724,-13.818257,-11.6410055,-8.558905,-10.93468,-8.405929,-14.265928,-8.36056,-6.6050205,13.194369,23.285437,17.874485,3.3672688,-8.506404,-4.06993,-4.134132,-8.390317,-6.174065,-0.11764778,-5.500475,-8.938284,-3.420798,-8.165925,-10.813406,-3.7274852,-0.7066005,1.2686099,6.841098,1.426367,0.94393784,2.7024348,-1.9117181,1.8717684,0.34173542,0.47590005,0.5734447,0.26132393,0.1183214,0.11671738,0.19008072,0.15272401,0.16605942,0.11055633,0.107515655,0.17372999
3731_028.wav,1023.4878890618113,0.157501220703125,-251.40515,66.13697,21.154335,-4.178304,-39.181797,-10.32772,-37.42819,-12.09265,-15.197931,-3.1049123,-7.961699,-6.2509975,-11.098785,-13.156549,-9.006251,-12.168533,-10.80595,-5.83036,4.9694777,18.740711,15.214085,9.468849,-2.6185088,-2.3511908,-2.518147,-4.1641684,-6.6277423,-4.4793396,-5.3936305,-4.6756783,-6.679081,-5.051788,-7.098713,-3.9716177,-4.7416553,-5.310748,-1.6974287,0.5118098,0.50157726,3.971448,0.4489423,0.2333311,0.11539714,0.061061896,0.070642136,0.09630063,0.120450966,0.15141869,0.17563945,0.2709373,0.51156735,0.5712333
5225_066.wav,1093.6121547158773,0.1498080166903409,-411.85526,49.73048,-9.670767,9.369206,-20.907215,2.4425173,-17.862535,-5.0832224,-10.0123,-4.900242,-13.178992,-4.924391,-12.09648,-3.9062707,-4.754804,-7.365364,-7.836635,-5.9682384,-11.951568,-4.0573244,-7.6830134,-4.138252,-3.5135171,-5.4466014,-8.535954,-5.7911243,-8.59089,-7.654338,-9.525336,-6.701946,-3.3099358,1.7260938,5.209087,7.0049148,9.506204,11.912232,11.096267,6.2391753,1.4066457,-2.3624356,0.39308012,0.56845707,0.4477643,0.32288173,0.29260385,0.19321832,0.16051668,0.21591616,0.323798,0.3333347,0.19628362,0.19295317
0776_098.wav,873.9998512087551,0.13773669226694915,-285.18076,90.462006,19.882032,-21.803667,-14.047049,-2.687771,-21.058218,-9.610429,-8.977083,-11.371511,-12.59884,-10.432703,-8.346831,-10.738281,-11.056277,-5.441798,-9.018985,-3.4729528,-6.0091267,0.27426183,-6.6494665,-5.6196823,-8.674122,-7.3910713,-8.147471,-5.4270706,-7.6581073,-4.861404,-5.4990315,-6.271863,-7.233327,-4.8767114,-2.205494,3.3927295,7.4606733,11.530922,7.722889,9.000683,6.4313846,3.5396125,0.5801616,0.6752722,0.43389708,0.17660545,0.13477236,0.15124233,0.1730516,0.18195024,0.17426604,0.16659167,0.18271632,0.35450003
0741_098.wav,1557.6276755965885,0.24249267578125,-172.12431,27.029932,26.785309,-14.0856905,-5.958363,-10.130617,-22.734884,5.8902197,-14.860127,-9.460169,-10.339539,-10.155996,-9.010158,-12.140978,-5.23042,-5.903876,-6.7023287,-4.105455,-6.9662604,-1.1600151,-7.790239,-4.0614715,-8.18499,-4.47788,-8.7077675,-4.2798257,-6.2021246,-3.1900249,-6.387109,-4.3655515,-7.536887,-1.8637712,-0.30295363,9.052557,9.6837435,11.6218815,4.8515987,2.2384686,1.456407,0.3653362,0.4390102,0.6122285,0.4488186,0.2781646,0.3620756,0.40818435,0.31392258,0.2830024,0.23918188,0.22735412,0.19429633,0.20606002
5152_029.wav,988.6704589085429,0.1745876736111111,-236.86928,77.35928,-14.965824,-7.597105,-22.784285,-20.696457,-20.99894,6.331644,-13.732172,-1.3339233,-12.626549,-9.010528,-10.141392,-9.594371,-8.715197,-10.737447,-8.555215,-9.222096,-10.405673,-6.5723777,-10.046591,-6.697833,-8.686098,-4.082032,-7.0311155,-5.645133,-9.294821,-8.033393,-7.542341,-2.0072236,4.5064716,8.176675,8.715765,9.817796,6.620628,7.25943,4.0657425,2.4219685,-1.2318362,-0.3988355,0.2834627,0.48153067,0.5949159,0.47162083,0.36269227,0.29857904,0.22579294,0.2568796,0.2656985,0.30217263,0.29722545,0.22110769
0324_089.wav,1069.9587534287077,0.16190185546875,-126.43834,76.15873,-28.953953,41.014908,-40.225258,9.11597,-25.174625,-3.443173,-18.86913,-9.563808,-7.157979,-6.0141034,-6.6409354,-8.333791,-12.392619,-12.222623,-11.366019,-11.047134,-13.219986,-10.790561,-2.1665354,7.1704454,12.613838,7.706378,-2.3726919,-2.9809139,-2.4764142,-4.0725083,-5.3500137,-5.547185,-5.3292637,-6.2787848,-7.669797,-4.47099,-5.7046885,-7.990532,-4.719047,-4.5879126,-4.989911,-3.6939273,0.09411,0.09545444,0.10515978,0.15442097,0.20158438,0.2176048,0.18390566,0.37432426,0.6715064,0.5697111,0.21619639,0.13131545
1812_066.wav,811.4956666387752,0.10587565104166667,-448.3122,103.76188,-50.826252,16.319796,-12.403289,2.5333924,-12.891262,-3.3994381,-7.53231,-6.274709,-3.9142764,-9.203121,-6.8988957,-9.255052,-8.911267,-5.3561254,-14.057722,-8.849645,-10.051362,-7.4158506,-4.128422,-5.5196347,-5.3709607,-4.7990603,-5.956116,-7.0957,-8.562885,-9.043447,-8.458579,-6.8970203,-2.9676683,-1.1958194,-1.7052412,1.6718801,8.077,14.715875,16.329426,9.580272,2.360732,-0.27438274,0.7483541,0.3430854,0.21517253,0.20818302,0.22034132,0.17336638,0.24686928,0.39344093,0.31402916,0.27804562,0.3499096,0.5486778
4385_061.wav,843.0477100700182,0.14606422601744187,-292.18713,96.655136,-19.64382,21.847925,-50.582325,-15.017968,-19.337978,-6.3184133,-15.22185,-7.8809247,-15.317342,-11.307234,-11.63558,-8.621337,-10.158551,-10.848121,-8.472226,3.6380863,18.292093,21.38155,10.897058,-8.619983,-11.500312,-3.993634,-3.3443182,-10.623789,-8.746171,-1.172115,-6.8974004,-9.7888365,-4.2129517,-4.4990726,-10.3255825,-6.0635023,-5.37336,-5.3335824,5.045958,8.840987,4.7598205,4.947446,0.67077863,0.19572985,0.07271335,0.048160747,0.055821728,0.08393488,0.21063055,0.18516052,0.07485555,0.08778358,0.22340016,0.72828144
5021_088.wav,869.1373754798107,0.11758583470394737,-354.27557,72.25311,9.503265,1.0171366,-21.878351,-22.27169,-23.838274,-7.4451456,-19.304365,-1.7961406,-17.974575,-7.7361674,-12.345281,-1.906868,-12.284312,-4.2713513,-10.007265,-6.160979,-9.788909,-8.734311,-7.277365,3.6084514,18.281288,24.049381,12.362768,-4.0719132,-5.892697,-1.249727,-0.028206665,-7.2764635,-5.5742373,-1.5031732,-3.2507584,-7.5465064,-4.175561,-3.1396904,-6.0574274,-5.435276,-3.0028696,-5.3964615,0.12023676,0.09834005,0.14475402,0.22107546,0.18825787,0.13476302,0.16613539,0.43053508,0.7447146,0.5432184,0.18907501,0.14264047
3728_098.wav,841.4679848047252,0.10851332720588236,-262.2449,79.58823,39.289528,13.553467,-22.888186,-11.429096,-18.014017,-5.5315356,-9.031875,-12.747403,-9.762234,-9.678002,-8.116193,-9.609543,-8.5627365,-7.256405,-11.754538,-7.575015,-12.091642,-7.0135307,-9.907932,-6.208878,-9.307604,-6.9219675,-8.606448,-6.0609612,-5.468754,-3.6476855,-4.3008537,-3.42486,-6.558292,-2.4821064,-1.192544,5.485484,8.44501,10.165611,6.7917924,5.667845,2.5235114,2.1481884,0.53866404,0.70268124,0.47406635,0.26749814,0.20753776,0.18659267,0.16883543,0.26527232,0.2585295,0.15794447,0.1997554,0.30283856
2013_086.wav,1103.1326236559603,0.17717796148255813,-108.44135,58.158707,-56.325756,19.817436,-41.502613,-16.758139,-26.270256,-2.3959491,-19.320936,0.5913427,-9.481653,-8.940398,-8.761028,-10.372252,-11.5636835,-13.502185,6.557662,20.95053,28.430403,11.366399,-9.676358,-6.0129747,3.3789642,-2.932024,-11.825745,-4.184234,-1.6292379,-9.2093725,-7.6518726,-1.7788998,-7.930515,-9.550696,-2.1796322,-1.8147445,2.949945,8.901126,4.3616266,0.14015275,-0.7019807,-2.1344166,0.57885677,0.43028387,0.16586329,0.07169844,0.1098685,0.098508015,0.10458006,0.23496619,0.2228914,0.120146185,0.17111823,0.34980264
5921_066.wav,586.4889998362241,0.07537192486702128,-465.16418,119.830826,13.838487,9.498164,-4.651987,-11.509754,-13.8717375,-1.026672,-12.425807,-6.7831388,-8.035873,-8.699296,-8.585974,-8.832296,-9.597689,-7.4647527,-8.452281,-7.6968455,-8.812598,-6.6953554,-7.458283,-7.356892,-6.8671803,-7.0852823,-7.4869347,-7.255649,-8.040561,-7.704812,-6.705271,-5.1036286,-2.2013786,-0.1747792,0.6515817,0.5622947,-0.92276853,-3.3096485,-2.914744,2.104547,8.636253,13.743308,0.3843532,0.33014378,0.30778787,0.21126185,0.1974948,0.21054044,0.15126191,0.1543317,0.17195,0.29688933,0.6683117,0.5772307
0407_089.wav,971.1035591065782,0.1414741847826087,-170.98828,82.96907,-26.64871,31.783253,-31.543888,4.494876,-22.361551,-6.0421085,-16.246344,-6.244501,-9.361098,-4.6380963,-10.035831,-6.6046863,-16.525568,-13.5013685,-11.686856,-10.325126,-10.319273,-8.662087,-3.0655878,2.583652,12.322186,8.97471,0.4793855,-3.940691,-4.9467893,-2.2732103,-5.380069,-7.147654,-4.0830836,-4.5932417,-5.8441434,-6.0671086,-4.5187116,-5.691385,-6.974167,-4.505476,-1.765191,-4.780291,0.10858113,0.09992261,0.09645904,0.1702033,0.14857279,0.11568966,0.17064887,0.31679237,0.697858,0.62685084,0.30372357,0.118901044
4255_003.wav,802.7556499267088,0.10721895292207792,-293.78757,99.41809,9.94457,-8.554215,-23.808243,-17.019783,-26.879223,-3.0927596,-25.493273,-13.694517,-15.189261,-16.510048,-11.025126,-10.255087,-6.3161564,-4.307978,-9.242853,-3.283623,-7.849129,-2.9944005,-3.6428552,-1.7482222,-1.9277693,-2.8216517,-3.3446262,-2.877855,-4.323537,-3.3848155,-4.468904,-4.5218625,-3.6076913,-0.8792998,-0.840898,0.42141393,0.8948385,3.4766042,4.54711,4.8581815,4.571931,3.6572626,0.4041726,0.3140474,0.3463451,0.37811697,0.31882682,0.27075994,0.32376018,0.26940602,0.28025097,0.26930884,0.26737458,0.44536582
1166_020.wav,869.9399346875151,0.13872221327319587,-451.9818,78.207306,-10.19771,30.680496,-24.88063,-6.8537083,-18.297346,-3.83785,-13.830599,-10.256233,-8.432642,-8.5172415,-9.84312,-8.293139,-7.8173513,-7.3467283,-6.558967,-6.444027,-8.630154,-4.3492465,-6.4761367,-7.290123,-5.1482124,-4.0432687,-0.30062056,8.805017,12.765231,8.199017,3.1111963,-2.2966774,-0.05434127,4.621016,3.7133338,0.53737533,-2.3156283,-2.1474478,-4.2000885,-7.216551,-5.4965343,-4.196606,0.15372925,0.19348697,0.19841729,0.22354741,0.34397042,0.58434343,0.5591109,0.35321754,0.21329375,0.16281028,0.16712765,0.1763161
4464_052.wav,604.482193002448,0.07003120754076086,-381.578,118.92354,0.01763688,22.135984,-7.242768,-5.3177056,-17.557072,-4.1521564,-15.420044,-11.046494,-8.654068,-11.776418,-12.507341,-11.032752,-11.737302,-9.499497,-10.634665,-10.835813,-11.798788,-8.454506,-8.840248,-8.671418,-2.8399704,-2.414879,-4.25253,-3.7186646,-1.3072625,4.016696,5.968052,5.406255,1.2619748,-2.6071851,-3.7048583,-0.5749969,-1.6872331,-5.684821,-3.036696,-2.7760959,-3.3433273,-4.509015,0.2127574,0.22231705,0.2673959,0.410012,0.45712945,0.4398562,0.34106338,0.3455798,0.28063565,0.20213936,0.15490991,0.1908492
0826_066.wav,994.6982953487012,0.1382719494047619,-317.5672,69.855774,-46.993904,-8.391544,-19.622007,1.1532611,-24.160421,11.597221,-9.175498,-6.7403,-7.196125,-9.68904,-12.615521,-6.8731713,-9.719993,-0.40744296,-12.285367,-5.4122133,-10.031521,-4.7276707,-5.6214457,-5.1979766,-9.068945,-6.2003736,-4.5473747,-7.4866643,-6.3017707,-9.684593,-7.2611413,-5.6570807,-3.651473,-1.0684317,4.1984534,10.247737,17.11937,16.272404,9.381417,-0.2839269,-1.3487749,1.9456409,0.3939629,0.52046824,0.40929517,0.36007792,0.4167335,0.42853293,0.24777988,0.3126099,0.35307693,0.23284417,0.26324552,0.28191483
0972_008.wav,1181.0825074590484,0.2404233870967742,-429.758,58.200993,27.961977,-0.55930597,-3.9436386,-16.987469,-29.786997,-11.938474,-15.267851,-15.808566,-13.382524,-7.3578253,-14.652005,-6.8193693,-8.634779,-3.243091,-6.5417957,-3.555461,-7.6416535,-7.703633,-7.8741403,-6.524147,-4.4198523,-3.2843451,-2.7939827,-2.8096244,-2.5884886,-2.8262768,-5.378312,-3.1990037,-4.965749,-2.1524048,-5.1502967,-3.5137057,-4.8861237,-3.496229,-5.0763893,-3.2590775,-3.374448,3.5685034,0.1926583,0.1695651,0.2518306,0.24597806,0.35153994,0.60694057,0.39202034,0.21958445,0.25860792,0.3434107,0.6075626,0.47269982
2142_003.wav,810.676169648636,0.12259114583333333,-313.3055,100.40645,-16.407997,1.2071613,-22.998335,-18.983503,-16.5088,3.850986,-13.720348,-10.458835,-9.346761,-11.489117,-15.552339,-11.725316,-11.893352,-8.842169,-4.593221,-2.8515074,-7.3749323,-2.5013986,-4.9296646,-4.3466167,-6.455458,-8.11786,-8.159992,-7.6904426,-7.373116,-6.3134413,-5.553304,-3.1464758,-4.1899405,-3.8031652,-3.9171877,-0.7802874,7.085747,9.290926,11.869456,12.348019,6.9544477,2.5220244,0.7774468,0.368721,0.23764558,0.30210575,0.17724857,0.11050134,0.13685344,0.15533996,0.13932832,0.12620848,0.25565267,0.47073933
1503_029.wav,687.3565970155711,0.08144755747126436,-184.37733,95.68559,31.871445,23.012905,-12.264404,-15.838428,-11.535855,-13.947415,-11.069329,-6.0414653,-10.854524,-5.448064,-9.277507,-5.173085,-9.775534,-6.3160887,-9.795396,-8.546027,-10.875993,-8.578153,-12.407548,-5.7348933,-10.158007,-7.5825896,-7.5145607,-6.6256905,-8.447679,-5.6308517,-8.666882,-5.876371,-6.6477904,-6.2648907,-6.5625715,-4.9132924,-5.8016896,-3.2030768,-3.3624275,-1.5592239,0.59701365,3.1538832,0.31022674,0.18963145,0.1544329,0.18222454,0.19965792,0.22631128,0.22756425,0.18232171,0.263546,0.45207784,0.549422,0.5239054
2227_086.wav,1188.9574129695718,0.16485916940789475,-123.11056,44.25436,-25.004465,-3.9054146,-29.672506,-18.95671,-34.344532,4.4064336,-26.07522,3.3572567,-17.578442,-2.8557956,-14.796777,-9.346474,-5.8152165,-2.1223001,9.193804,7.7816024,11.473807,9.253131,5.8529983,-3.8722794,-7.4950128,-1.4241449,-2.2985039,-6.2272205,-7.619351,-3.0971541,-6.849473,-6.536127,0.16052453,-2.1640253,-1.3379679,-2.2411065,-1.4792364,-1.144422,2.0186226,1.5627582,2.0427864,0.8625237,0.40940174,0.35166493,0.28647092,0.2969333,0.19107151,0.13950263,0.22722845,0.25574774,0.18923987,0.15865883,0.20286344,0.31760126
4057_098.wav,1334.505564897547,0.20857747395833334,-201.28001,33.38981,22.827845,-9.6288,-23.801517,-8.832181,-22.644478,-0.1828974,-11.836729,-9.201349,-7.4972634,-9.619941,-4.1090417,-7.078659,-7.0215087,-4.6041327,-9.69159,-3.923107,-10.262984,-4.0097866,-8.621409,-5.370141,-10.977386,-6.0090084,-7.1048884,-2.9714386,-6.720477,-3.856383,-1.8967073,4.314097,7.610226,12.690838,8.651109,5.68241,2.128618,2.733969,0.82836336,-1.0230371,-2.0758443,0.6439943,0.19963655,0.31997037,0.56187356,0.62166256,0.4374592,0.3993515,0.29493105,0.24454953,0.24591278,0.26431936,0.25271305,0.20442694
1066_088.wav,823.4840178221385,0.12246798485824742,-326.73767,83.86104,0.5931072,13.62428,-29.503763,-35.769405,-27.512238,-0.8854589,-14.600388,-2.6170983,-10.041308,-8.241482,-10.157131,-6.4641643,-8.422236,-7.2448,-10.538788,-6.1159,-9.879214,-3.5476024,1.2267686,12.418367,17.178486,12.151379,0.88439274,-4.398845,-2.3732643,-2.5755312,-5.377022,-4.21589,-1.7249904,-3.9702349,-4.99316,-5.2068925,-5.9166436,-6.9635377,-5.857908,-5.012704,-4.934825,-2.4315069,0.09222227,0.09988459,0.1331396,0.25996226,0.20255229,0.14859176,0.18839002,0.27530488,0.5501679,0.6968802,0.33948374,0.11229789
